date,value
2020-11-25,130.878
2020-11-24,16.224
2020-11-23,106.963
2020-11-22,3.042
2020-11-21,91.778
2020-11-20,72.24
2020-11-19,191.321
2020-11-18,96.304
2020-11-17,105.582
2020-11-16,97.066
2020-11-15,91.187
2020-11-14,40.59
2020-11-13,33.865
2020-11-12,61.132
2020-11-11,88.769
2020-11-10,41.887
2020-11-09,155.204
2020-11-08,322.589
2020-11-07,41.72
2020-11-06,394.922
2020-11-05,393.01
2020-11-04,349.366
2020-11-03,277.768
2020-11-02,309.892
2020-11-01,299.991
2020-10-31,96.869
2020-10-30,36.443
2020-10-29,37.128
2020-10-28,226.366
2020-10-27,91.449
2020-10-26,89.822
2020-10-25,39.965
2020-10-24,65.039
2020-10-23,22.6
2020-10-22,74.221
2020-10-21,37.669
2020-10-20,28.46
2020-10-19,63.414
2020-10-18,30.78
2020-10-17,122.549
2020-10-16,70.996
2020-10-15,48.992
2020-10-14,94.808
2020-10-13,88.337
2020-10-12,197.066
2020-10-11,201.731
2020-10-10,67.26
2020-10-09,57.393
2020-10-08,396.305
2020-10-07,93.075
2020-10-06,95.224
2020-10-05,129.586
2020-10-04,182.461
2020-10-03,64.207
2020-10-02,47.39
2020-10-01,41.404
2020-09-30,46.853
2020-09-29,97.458
2020-09-28,80.447
2020-09-27,9.632
2020-09-26,68.949
2020-09-25,29.102
2020-09-24,94.403
2020-09-23,222.333
2020-09-22,101.288
2020-09-21,103.274
2020-09-20,13.611
2020-09-19,332.746
2020-09-18,92.205
2020-09-17,61.12
2020-09-16,63.652
2020-09-15,61.171
2020-09-14,50.275
2020-09-13,274.915
2020-09-12,177.95
2020-09-11,27.76
2020-09-10,55.993
2020-09-09,75.606
2020-09-08,69.97
2020-09-07,133.377
2020-09-06,30.497
2020-09-05,62.422
2020-09-04,114.991
2020-09-03,112.686
2020-09-02,105.958
2020-09-01,54.742
2020-08-31,53.296
2020-08-30,194.911
2020-08-29,49.309
2020-08-28,49.779
2020-08-27,103.341
2020-08-26,100.429
2020-08-25,74.132
2020-08-24,70.853
2020-08-23,256.278
2020-08-22,66.766
2020-08-21,104.628
2020-08-20,104.821
2020-08-19,192.186
2020-08-18,109.689
2020-08-17,73.259
2020-08-16,171.167
2020-08-15,94.777
2020-08-14,308.411
2020-08-13,309.946
2020-08-12,62.092
2020-08-11,55.075
2020-08-10,127.93
2020-08-09,194.138
2020-08-08,172.363
2020-08-07,35.115
2020-08-06,140.534
2020-08-05,130.197
2020-08-04,57.224
2020-08-03,79.229
2020-08-02,205.023
2020-08-01,489.197
2020-07-31,56.844
2020-07-30,110.493
2020-07-29,89.795
2020-07-28,547.53
2020-07-27,276.34
2020-07-26,34.227
2020-07-25,79.938
2020-07-24,108.754
2020-07-23,221.291
2020-07-22,235.397
2020-07-21,75.159
2020-07-20,235.368
2020-07-19,44.695
2020-07-18,345.351
2020-07-17,247.574
2020-07-16,128.427
2020-07-15,355.242
2020-07-14,186.544
2020-07-13,166.696
2020-07-12,21.053
2020-07-11,111.26
2020-07-10,54.091
2020-07-09,48.429
2020-07-08,349.429
2020-07-07,79.389
2020-07-06,113.395
2020-07-05,330.948
2020-07-04,240.357
2020-07-03,185.39
2020-07-02,119.519
2020-07-01,61.216
2020-05-09,11.9
2020-05-08,73.514
2020-05-07,65.511
2020-05-06,63.534
2020-05-05,6.644
2020-05-04,63.508
2020-05-03,24.706
2020-05-02,66.904
2020-05-01,12.703
2020-04-30,73.506
2020-04-29,109.325
2020-04-28,3.327
2020-04-27,42.325
2020-04-26,12.564
2020-04-25,17.312
2020-04-24,67.059
2020-04-23,71.717
2020-04-22,162.573
2020-04-21,50.121
2020-04-20,136.742
2020-04-19,4.175
2020-04-18,70.045
2020-04-17,54.971
2020-04-16,94.368
2020-04-15,54.021
2020-04-14,48.875
2020-04-13,21.225
2020-04-12,25.225
2020-04-11,116.074
2020-04-10,80.575
2020-04-09,297.937
2020-04-08,220.792
2020-04-07,188.952
2020-04-06,91.235
2020-04-04,44.173
2020-04-03,42.684
2020-04-02,37.94
2020-04-01,119.256
2020-03-31,44.112
2020-03-30,78.531
2020-03-29,0.753
2020-03-28,4.281
2020-03-27,56.305
2020-03-26,129.711
2017-11-03,82.722
2017-11-02,95.448
2017-11-01,146.406
2017-10-31,104.783
2017-10-30,114.378
2017-10-29,179.325
2017-10-28,183.173
2017-10-27,116.647
2017-10-26,221.422
2017-10-25,212.941
2017-10-24,167.776
2017-10-23,194.113
2017-10-22,94.795
2017-10-21,189.503
2017-10-20,176.34
2017-10-19,269.381
2017-10-18,181.923
2017-10-17,117.205
2017-10-16,160.954
2017-10-15,182.288
2017-10-14,238.703
2017-10-13,165.809
2017-10-12,333.231
2017-10-11,189.508
2017-10-10,124.362
2017-10-09,176.601
2017-10-08,185.705
2017-10-07,117.221
2017-10-06,390.887
2017-10-05,156.102
2017-10-04,206.884
2017-10-03,340.981
2017-10-02,170.854
2017-10-01,291.373
2017-09-30,319.118
2017-09-29,333.014
2017-09-28,156.68
2017-09-27,129.774
2017-09-26,182.584
2017-09-25,199.319
2017-09-24,463.271
2017-09-23,284.946
2017-09-22,367.444
2017-09-21,335.357
2017-09-20,200.728
2017-09-19,340.48
2017-09-18,184.925
2017-09-17,233.342
2017-09-16,354.491
2017-09-15,172.173
2017-09-14,129.243
2017-09-13,186.175
2017-09-12,324.495
2017-09-11,151.648
2017-09-10,251.959
2017-09-09,127.887
2017-09-08,170.879
2017-09-07,128.792
2017-09-06,185.373
2017-09-05,142.991
2017-09-04,175.263
2017-09-03,110.538
2017-09-02,88.589
2017-09-01,197.92
2017-08-31,161.395
2017-08-30,210.77
2017-08-29,132.752
2017-08-28,122.987
2017-08-27,73.737
2017-08-26,283.105
2017-08-25,248.027
2017-08-24,299.004
2017-08-23,206.541
2017-08-22,153.036
2017-08-21,179.23
2017-08-20,19.441
2017-08-19,106.261
2017-08-18,138.061
2017-08-17,378.34
2017-08-16,273.675
2017-08-15,182.011
2017-08-14,190.55
2017-08-13,264.608
2017-08-12,272.334
2017-08-11,159.472
2017-08-10,129.4
2017-08-09,218.573
2017-08-08,124.85
2017-08-07,121.802
2017-08-06,489.384
2017-08-05,277.064
2017-08-04,158.946
2017-08-03,192.584
2017-08-02,176.054
2017-08-01,103.9
2017-07-31,70.569
2017-07-30,20.832
2017-07-29,40.147
2017-07-28,86.787
2017-07-27,56.75
2017-07-26,129.294
2017-07-25,82.157
2017-07-24,117.645
2017-07-23,0
2017-07-22,0
2017-07-21,0
2017-07-20,0
2017-07-19,0
2017-07-18,0
2017-07-17,0
2017-07-01,113.187
2017-06-30,168.532
2017-06-29,145.181
2017-06-28,205.015
2017-06-27,121.142
2017-06-26,89.778
2017-06-25,4.644
2017-06-24,57.935
2017-06-23,66.737
2017-06-22,43.489
2017-06-21,119.668
2017-06-20,66.775
2017-06-19,111.325
2017-06-18,109.096
2017-06-17,205.065
2017-06-16,0
2017-06-15,224.857
2017-06-14,218.02
2017-06-13,385.231
2017-06-12,293.031
2017-06-11,233.361
2017-06-10,173.33
2017-06-09,143.462
2017-06-08,66.531
2017-06-07,38.068
2017-06-06,40.276
2017-06-05,0
2017-06-04,0
2017-06-03,0
2017-06-02,0
2017-06-01,0
2017-05-31,0
2017-05-30,0
2017-05-29,0
2017-05-28,0
2017-05-27,0
2017-05-26,0
2017-05-25,0
2017-05-24,0
2017-05-23,0
2017-01-21,3.245
2017-01-20,126.492
2017-01-19,120.881
2017-01-18,131.888
2017-01-17,21.954
2017-01-16,239.847
2017-01-15,252.072
2017-01-14,142.673
2017-01-13,122.447
2017-01-12,107.746
2017-01-11,111.344
2017-01-10,0
2017-01-09,0
2017-01-08,0
2017-01-07,0
2017-01-06,0
2017-01-05,0
2017-01-04,0
2017-01-03,0
2017-01-02,0
2017-01-01,0
2016-12-31,0
2016-12-30,0
2016-12-29,0
2016-12-28,0
2016-10-17,109.431
2016-10-16,4.886
2016-10-15,135.195
2016-10-14,145.205
2016-10-13,97.118
2016-10-12,183.766
2016-10-11,119.712
2016-10-10,127.983
2016-10-09,36.63
2016-10-08,303.016
2016-10-07,206.5
2016-10-06,137.516
2016-10-05,215.6
2016-10-04,74.221
2016-10-03,64.388
2016-10-02,0
2016-10-01,139.913
2016-09-30,154.026
2016-09-29,119.73
2016-09-28,0
2016-09-27,0
2016-09-26,0
2016-09-25,0
2016-09-24,0
2016-09-23,0
2016-09-22,0
2016-09-21,0
2016-09-20,0
2016-09-19,0
2016-09-18,0
2016-09-17,0
2016-09-16,0
2016-09-09,4.962
2016-09-08,80.316
2016-09-07,184.075
2016-09-06,154.401
2016-09-05,139.627
2016-09-04,15.572
2016-09-03,215.097
2016-09-02,227.313
2016-09-01,142.058
2016-08-31,104.652
2016-08-30,77.234
2016-08-29,172.849
2016-08-28,11.073
2016-08-27,168.476
2016-08-26,168.238
2016-08-25,137.73
2016-08-24,196.405
2016-08-23,56.304
2016-08-22,64.78
2016-08-21,32.255
2016-08-20,185.598
2016-08-19,140.89
2016-08-18,166.741
2016-08-17,207.136
2016-08-16,102.056
2016-08-15,118.271
2016-08-14,25.237
2016-08-13,151.854
2016-08-12,147.614
2016-08-11,116.717
2016-08-10,162.865
2016-08-09,103.724
2016-08-08,79.613
2016-08-07,70.128
2016-08-06,299.658
2016-08-05,137.758
2016-08-04,136.397
2016-08-03,205.816
2016-08-02,102.943
2016-08-01,95.782
2016-07-31,0
2016-07-30,156.876
2016-07-29,201.199
2016-07-28,80.346
2016-07-27,139.755
2016-07-26,115.486
2016-07-25,188.879
2016-07-24,72.135
2016-07-23,162.868
2016-07-22,264.39
2016-07-21,127.67
2016-07-20,149.856
2016-07-19,126.601
2016-07-18,103.572
2016-07-17,53.728
2016-07-16,85.864
2016-07-15,169.965
2016-07-14,118.447
2016-07-13,171.478
2016-07-12,145.466
2016-07-11,143.831
2016-07-10,282.452
2016-07-09,348.847
2016-07-08,257.61
2016-07-07,300.238
2016-07-06,163.855
2016-07-05,130.924
2016-07-04,169.801
2016-07-03,6.617
2016-07-02,161.954
2016-07-01,175.549
2016-06-30,122.6
2016-06-29,266.286
2016-06-28,115.328
2016-06-27,159.845
2016-06-26,156.761
2016-06-25,262.037
2016-06-24,164.252
2016-06-23,136.825
2016-06-22,187.972
2016-06-21,88.254
2016-06-20,202.365
2016-06-19,5.055
2016-06-18,85.527
2016-06-17,0
2016-06-16,7.224
2016-06-15,36.135
2016-06-14,281.926
2016-06-13,157.522
2016-06-12,150.085
2016-06-11,175.223
2016-06-10,159.796
2016-06-09,186.659
2016-06-08,323.372
2016-06-07,139.147
2016-06-06,433.835
2016-06-05,137.853
2016-06-04,226.848
2016-06-03,419.944
2016-06-02,211.273
2016-06-01,283.944
2016-05-31,250.028
2016-05-30,163.445
2016-05-29,16.078
2016-05-28,232.578
2016-05-27,239.69
2016-05-26,270.584
2016-05-25,251.407
2016-05-24,87.2
2016-05-23,221.668
2016-05-22,199.611
2016-05-21,122.205
2016-05-20,174.979
2016-05-19,191.248
2016-05-18,223.103
2016-05-17,162.04
2016-05-16,25.444
2016-05-15,70.2
2016-05-14,164.32
2016-05-13,266.623
2016-05-12,119.768
2016-05-11,200.943
2016-05-10,250.443
2016-05-09,244.46
2016-05-08,32.465
2016-05-07,492.73
2016-05-06,383.418
2016-05-05,73.519
2016-05-04,430.136
2016-05-03,185.204
2016-05-02,203.405
2016-05-01,15.907
2016-04-30,131.508
2016-04-29,155.925
2016-04-28,217.282
2016-04-27,167.572
2016-04-26,92.632
2016-04-25,162.364
2016-04-24,264.804
2016-04-23,95.468
2016-04-22,33.806
2016-04-21,187.26
2016-04-20,187.054
2016-04-19,218.398
2016-04-18,134.38
2016-04-17,241.208
2016-04-16,245.352
2016-04-15,272.441
2016-04-14,203.958
2016-04-13,122.515
2016-04-12,98.435
2016-04-11,147.644
2016-04-10,12.734
2016-04-09,158.324
2016-04-08,125.973
2016-04-07,150.53
2016-04-06,201.27
2016-04-05,150.673
2016-04-04,416.966
2016-04-03,344.18
2016-04-02,191.762
2016-04-01,378.553
2016-03-31,40.102
2016-03-30,159.633
2016-03-29,53.107
2016-03-28,53.661
2016-03-27,19.01
2016-03-26,339.901
2016-03-25,276.332
2016-03-24,414.225
2016-03-23,309.031
2016-03-22,105.403
2016-03-21,103.543
2016-03-20,5.068
2016-03-19,119.768
2016-03-18,109.943
2016-03-17,75.375
2016-03-16,165.858
