date,value
2020-04-16,0
2020-04-15,0
2020-04-14,0
2020-04-13,0
2020-04-12,0
2020-04-11,0
2020-04-10,0
2020-04-09,0
2020-04-08,0
2020-04-07,0
2020-04-06,0
2020-04-04,0
2020-04-03,0
2020-04-02,0
2020-04-01,0
2020-03-31,0
2020-03-30,0
2020-03-29,0
2020-03-28,0
2020-03-27,0
2020-03-26,0
2017-11-03,0
2017-11-02,0
2017-11-01,0
2017-10-31,0
2017-10-30,0
2017-10-29,0
2017-10-28,0
2017-10-27,0
2017-10-26,0
2017-10-25,0
2017-10-24,0
2017-10-23,0
2017-10-22,0
2017-10-21,0
2017-10-20,0
2017-10-19,0
2017-10-18,0
2017-10-17,0
2017-10-16,0
2017-10-15,0
2017-10-14,0
2017-10-13,0
2017-10-12,0
2017-10-11,0
2017-10-10,0
2017-10-09,0
2017-10-08,0
2017-10-07,0
2017-10-06,0
2017-10-05,0
2017-10-04,0
2017-10-03,0
2017-10-02,0
2017-10-01,0
2017-09-30,0
2017-09-29,0
2017-09-28,0
2017-09-27,0
2017-09-26,0
2017-09-25,0
2017-09-24,0
2017-09-23,0
2017-09-22,0
2017-09-21,0
2017-09-20,0
2017-09-19,0
2017-09-18,0
2017-09-17,0
2017-09-16,0
2017-09-15,0
2017-09-14,0
2017-09-13,0
2017-09-12,0
2017-09-11,0
2017-09-10,0
2017-09-09,0
2017-09-08,0
2017-09-07,0
2017-09-06,0
2017-09-05,0
2017-09-04,0
2017-09-03,0
2017-09-02,0
2017-09-01,0
2017-08-31,0
2017-08-30,0
2017-08-29,0
2017-08-28,0
2017-08-27,0
2017-08-26,0
2017-08-25,0
2017-08-24,0
2017-08-23,0
2017-08-22,0
2017-08-21,0
2017-08-20,0
2017-08-19,0
2017-08-18,0
2017-08-17,0
2017-08-16,0
2017-08-15,0
2017-08-14,0
2017-08-13,0
2017-08-12,0
2017-08-11,0
2017-08-10,0
2017-08-09,0
2017-08-08,0
2017-08-07,0
2017-08-06,0
2017-08-05,0
2017-08-04,0
2017-08-03,0
2017-08-02,0
2017-08-01,0
2017-07-31,0
2017-07-30,0
2017-07-29,0
2017-07-28,0
2017-07-27,0
2017-07-26,0
2017-07-25,0
2017-07-24,0
2017-07-23,0
2017-07-22,0
2017-07-21,0
2017-07-20,0
2017-07-19,0
2017-07-18,0
2017-07-17,0
2017-07-01,0
2017-06-30,0
2017-06-29,0
2017-06-28,0
2017-06-27,0
2017-06-26,0
2017-06-25,0
2017-06-24,0
2017-06-23,0
2017-06-22,0
2017-06-21,0
2017-06-20,0
2017-06-19,0
2017-06-18,0
2017-06-17,0
2017-06-16,0
2017-06-15,0
2017-06-14,0
2017-06-13,0
2017-06-12,0
2017-06-11,0
2017-06-10,0
2017-06-09,0
2017-06-08,0
2017-06-07,0
2017-06-06,0
2017-06-05,0
2017-06-04,0
2017-06-03,0
2017-06-02,0
2017-06-01,0
2017-05-31,0
2017-05-30,0
2017-05-29,0
2017-05-28,0
2017-05-27,0
2017-05-26,0
2017-05-25,0
2017-05-24,0
2017-05-23,0
2017-01-21,0
2017-01-20,0
2017-01-19,0
2017-01-18,0
2017-01-17,0
2017-01-16,0
2017-01-15,0
2017-01-14,0
2017-01-13,0
2017-01-12,0
2017-01-11,0
2017-01-10,0
2017-01-09,0
2017-01-08,0
2017-01-07,0
2017-01-06,0
2017-01-05,0
2017-01-04,0
2017-01-03,0
2017-01-02,0
2017-01-01,0
2016-12-31,0
2016-12-30,0
2016-12-29,0
2016-12-28,0
2016-10-17,0
2016-10-16,0
2016-10-15,0
2016-10-14,0
2016-10-13,0
2016-10-12,0
2016-10-11,0
2016-10-10,0
2016-10-09,0
2016-10-08,0
2016-10-07,0
2016-10-06,0
2016-10-05,0
2016-10-04,0
2016-10-03,0
2016-10-02,0
2016-10-01,0
2016-09-30,0
2016-09-29,0
2016-09-28,0
2016-09-27,0
2016-09-26,0
2016-09-25,0
2016-09-24,0
2016-09-23,0
2016-09-22,0
2016-09-21,0
2016-09-20,0
2016-09-19,0
2016-09-18,0
2016-09-17,0
2016-09-16,0
2016-09-09,0
2016-09-08,0
2016-09-07,0
2016-09-06,0
2016-09-05,0
2016-09-04,0
2016-09-03,0
2016-09-02,0
2016-09-01,0
2016-08-31,0
2016-08-30,0
2016-08-29,0
2016-08-28,0
2016-08-27,0
2016-08-26,0
2016-08-25,0
2016-08-24,0
2016-08-23,0
2016-08-22,0
2016-08-21,0
2016-08-20,0
2016-08-19,0
2016-08-18,0
2016-08-17,0
2016-08-16,0
2016-08-15,0
2016-08-14,0
2016-08-13,0
2016-08-12,0
2016-08-11,0
2016-08-10,0
2016-08-09,0
2016-08-08,0
2016-08-07,0
2016-08-06,0
2016-08-05,0
2016-08-04,0
2016-08-03,0
2016-08-02,0
2016-08-01,0
2016-07-31,0
2016-07-30,0
2016-07-29,0
2016-07-28,0
2016-07-27,0
2016-07-26,0
2016-07-25,0
2016-07-24,0
2016-07-23,0
2016-07-22,0
2016-07-21,0
2016-07-20,0
2016-07-19,0
2016-07-18,0
2016-07-17,0
2016-07-16,0
2016-07-15,0
2016-07-14,0
2016-07-13,0
2016-07-12,0
2016-07-11,0
2016-07-10,0
2016-07-09,0
2016-07-08,0
2016-07-07,0
2016-07-06,0
2016-07-05,0
2016-07-04,0
2016-07-03,0
2016-07-02,0
2016-07-01,0
2016-06-30,0
2016-06-29,0
2016-06-28,0
2016-06-27,0
2016-06-26,0
2016-06-25,0
2016-06-24,0
2016-06-23,0
2016-06-22,0
2016-06-21,0
2016-06-20,0
2016-06-19,0
2016-06-18,0
2016-06-17,0
2016-06-16,0
2016-06-15,0
2016-06-14,0
2016-06-13,0
2016-06-12,0
2016-06-11,0
2016-06-10,0
2016-06-09,0
2016-06-08,0
2016-06-07,0
2016-06-06,0
2016-06-05,0
2016-06-04,0
2016-06-03,0
2016-06-02,0
2016-06-01,0
2016-05-31,0
2016-05-30,0
2016-05-29,0
2016-05-28,0
2016-05-27,0
2016-05-26,0
2016-05-25,0
2016-05-24,0
2016-05-23,0
2016-05-22,0
2016-05-21,0
2016-05-20,0
2016-05-19,0
2016-05-18,0
2016-05-17,0
2016-05-16,0
2016-05-15,0
2016-05-14,0
2016-05-13,0
2016-05-12,0
2016-05-11,0
2016-05-10,0
2016-05-09,0
2016-05-08,0
2016-05-07,0
2016-05-06,0
2016-05-05,0
2016-05-04,0
2016-05-03,0
2016-05-02,0
2016-05-01,0
2016-04-30,0
2016-04-29,0
2016-04-28,0
2016-04-27,0
2016-04-26,0
2016-04-25,0
2016-04-24,0
2016-04-23,0
2016-04-22,0
2016-04-21,0
2016-04-20,0
2016-04-19,0
2016-04-18,0
2016-04-17,0
2016-04-16,0
2016-04-15,0
2016-04-14,0
2016-04-13,0
2016-04-12,0
2016-04-11,0
2016-04-10,0
2016-04-09,0
2016-04-08,0
2016-04-07,0
2016-04-06,0
2016-04-05,0
2016-04-04,0
2016-04-03,0
2016-04-02,0
2016-04-01,0
2016-03-31,0
2016-03-30,0
2016-03-29,0
2016-03-28,0
2016-03-27,0
2016-03-26,0
2016-03-25,0
2016-03-24,0
2016-03-23,0
2016-03-22,0
2016-03-21,0
2016-03-20,0
2016-03-19,0
2016-03-18,0
2016-03-17,0
2016-03-16,0
