date,value
2020-07-15,10613
2020-07-14,6856
2020-07-13,6477
2020-07-12,818
2020-07-11,4333
2020-07-10,2102
2020-07-09,1882
2020-07-08,13726
2020-07-07,3189
2020-07-06,4555
2020-07-05,13294
2020-07-04,9655
2020-07-03,7447
2020-07-02,4801
2020-07-01,2459
2020-05-09,478
2020-05-08,2953
2020-05-07,2617
2020-05-06,2515
2020-05-05,263
2020-05-04,2514
2020-05-03,978
2020-05-02,2665
2020-05-01,506
2020-04-30,2928
2020-04-29,4354
2020-04-28,130
2020-04-27,1654
2020-04-26,491
2020-04-25,680
2020-04-24,2663
2020-04-23,2848
2020-04-22,6476
2020-04-21,1990
2020-04-20,5456
2020-04-19,167
2020-04-18,2802
2020-04-17,2199
2020-04-16,3775
2020-04-15,2161
2020-04-14,1955
2020-04-13,849
2020-04-12,1009
2020-04-11,4643
2020-04-10,3223
2020-04-09,6784
2020-04-08,6013
2020-04-07,5004
2020-04-06,3652
2020-04-04,1780
2020-04-03,1720
2020-04-02,1527
2020-04-01,4776
2020-03-31,1762
2020-03-30,3127
2020-03-29,30
2020-03-28,171
2020-03-27,2249
2020-03-26,5127
2017-11-03,3362
2017-11-02,3879
2017-11-01,5936
2017-10-31,4248
2017-10-30,4637
2017-10-29,7270
2017-10-28,7426
2017-10-27,4729
2017-10-26,8984
2017-10-25,8688
2017-10-24,6792
2017-10-23,7804
2017-10-22,3833
2017-10-21,7740
2017-10-20,7152
2017-10-19,10988
2017-10-18,7424
2017-10-17,4774
2017-10-16,6515
2017-10-15,4335
2017-10-14,9747
2017-10-13,6770
2017-10-12,10925
2017-10-11,7732
2017-10-10,5065
2017-10-09,7167
2017-10-08,4516
2017-10-07,4771
2017-10-06,11160
2017-10-05,6310
2017-10-04,8415
2017-10-03,9926
2017-10-02,6862
2017-10-01,11767
2017-09-30,9765
2017-09-29,8701
2017-09-28,6287
2017-09-27,5186
2017-09-26,7251
2017-09-25,8089
2017-09-24,18801
2017-09-23,11564
2017-09-22,14912
2017-09-21,8857
2017-09-20,8139
2017-09-19,8773
2017-09-18,7467
2017-09-17,4862
2017-09-16,9314
2017-09-15,6968
2017-09-14,5225
2017-09-13,7525
2017-09-12,8494
2017-09-11,6103
2017-09-10,5395
2017-09-09,5156
2017-09-08,6895
2017-09-07,5167
2017-09-06,7434
2017-09-05,5704
2017-09-04,7021
2017-09-03,4424
2017-09-02,3521
2017-09-01,7867
2017-08-31,6446
2017-08-30,8418
2017-08-29,5302
2017-08-28,4912
2017-08-27,2945
2017-08-26,11307
2017-08-25,9906
2017-08-24,11942
2017-08-23,8249
2017-08-22,6091
2017-08-21,7132
2017-08-20,782
2017-08-19,4269
2017-08-18,5531
2017-08-17,10063
2017-08-16,10941
2017-08-15,7224
2017-08-14,7549
2017-08-13,4977
2017-08-12,10869
2017-08-11,6371
2017-08-10,5137
2017-08-09,8655
2017-08-08,4960
2017-08-07,4814
2017-08-06,14078
2017-08-05,7327
2017-08-04,6295
2017-08-03,7617
2017-08-02,6964
2017-08-01,4102
2017-07-31,2777
2017-07-30,824
2017-07-29,1588
2017-07-28,3422
2017-07-27,2236
2017-07-26,5075
2017-07-25,3230
2017-07-24,4607
2017-07-23,0
2017-07-22,0
2017-07-21,0
2017-07-20,0
2017-07-19,0
2017-07-18,0
2017-07-17,0
2017-07-01,4258
2017-06-30,6357
2017-06-29,5492
2017-06-28,7784
2017-06-27,4594
2017-06-26,3405
2017-06-25,176
2017-06-24,2196
2017-06-23,2523
2017-06-22,1639
2017-06-21,4501
2017-06-20,2503
2017-06-19,4131
2017-06-18,4047
2017-06-17,7583
2017-06-16,0
2017-06-15,8331
2017-06-14,8073
2017-06-13,14183
2017-06-12,10837
2017-06-11,8609
2017-06-10,6434
2017-06-09,5355
2017-06-08,2498
2017-06-07,1423
2017-06-06,1505
2017-06-05,0
2017-06-04,0
2017-06-03,0
2017-06-02,0
2017-06-01,0
2017-05-31,0
2017-05-30,0
2017-05-29,0
2017-05-28,0
2017-05-27,0
2017-05-26,0
2017-05-25,0
2017-05-24,0
2017-05-23,0
2017-01-21,125
2017-01-20,4863
2017-01-19,4567
2017-01-18,5052
2017-01-17,835
2017-01-16,8986
2017-01-15,9572
2017-01-14,5443
2017-01-13,4677
2017-01-12,4115
2017-01-11,4252
2017-01-10,0
2017-01-09,0
2017-01-08,0
2017-01-07,0
2017-01-06,0
2017-01-05,0
2017-01-04,0
2017-01-03,0
2017-01-02,0
2017-01-01,0
2016-12-31,0
2016-12-30,0
2016-12-29,0
2016-12-28,0
2016-10-17,4278
2016-10-16,191
2016-10-15,5215
2016-10-14,5536
2016-10-13,3779
2016-10-12,7209
2016-10-11,4675
2016-10-10,5011
2016-10-09,1437
2016-10-08,11414
2016-10-07,7947
2016-10-06,5239
2016-10-05,8426
2016-10-04,2911
2016-10-03,2496
2016-10-02,0
2016-10-01,5482
2016-09-30,5956
2016-09-29,4697
2016-09-28,0
2016-09-27,0
2016-09-26,0
2016-09-25,0
2016-09-24,0
2016-09-23,0
2016-09-22,0
2016-09-21,0
2016-09-20,0
2016-09-19,0
2016-09-18,0
2016-09-17,0
2016-09-16,0
2016-09-09,193
2016-09-08,3125
2016-09-07,7417
2016-09-06,6185
2016-09-05,5629
2016-09-04,630
2016-09-03,8289
2016-09-02,9133
2016-09-01,5621
2016-08-31,4170
2016-08-30,3105
2016-08-29,6958
2016-08-28,448
2016-08-27,6703
2016-08-26,6778
2016-08-25,5505
2016-08-24,7931
2016-08-23,2265
2016-08-22,2609
2016-08-21,1302
2016-08-20,7473
2016-08-19,5685
2016-08-18,6746
2016-08-17,8352
2016-08-16,4126
2016-08-15,4785
2016-08-14,1007
2016-08-13,6110
2016-08-12,5931
2016-08-11,4668
2016-08-10,6519
2016-08-09,4155
2016-08-08,3200
2016-08-07,2766
2016-08-06,11750
2016-08-05,5491
2016-08-04,5469
2016-08-03,8253
2016-08-02,4130
2016-08-01,3843
2016-07-31,0
2016-07-30,6303
2016-07-29,8085
2016-07-28,3218
2016-07-27,5607
2016-07-26,4644
2016-07-25,7581
2016-07-24,2888
2016-07-23,6262
2016-07-22,10598
2016-07-21,5055
2016-07-20,6000
2016-07-19,5091
2016-07-18,4152
2016-07-17,2135
2016-07-16,3260
2016-07-15,6730
2016-07-14,4761
2016-07-13,6879
2016-07-12,5881
2016-07-11,5790
2016-07-10,11383
2016-07-09,13853
2016-07-08,10224
2016-07-07,11915
2016-07-06,6514
2016-07-05,5279
2016-07-04,6787
2016-07-03,263
2016-07-02,6509
2016-07-01,6969
2016-06-30,4902
2016-06-29,10651
2016-06-28,4601
2016-06-27,6400
2016-06-26,6251
2016-06-25,10576
2016-06-24,6593
2016-06-23,5522
2016-06-22,7596
2016-06-21,3547
2016-06-20,8031
2016-06-19,202
2016-06-18,3373
2016-06-17,0
2016-06-16,291
2016-06-15,1438
2016-06-14,11315
2016-06-13,6417
2016-06-12,5835
2016-06-11,7144
2016-06-10,6522
2016-06-09,7597
2016-06-08,13198
2016-06-07,5696
2016-06-06,17650
2016-06-05,5628
2016-06-04,9270
2016-06-03,16889
2016-06-02,8585
2016-06-01,11587
2016-05-31,10310
2016-05-30,6727
2016-05-29,657
2016-05-28,9508
2016-05-27,9849
2016-05-26,11154
2016-05-25,10338
2016-05-24,3591
2016-05-23,9053
2016-05-22,7952
2016-05-21,5065
2016-05-20,7173
2016-05-19,7788
2016-05-18,9006
2016-05-17,6534
2016-05-16,989
2016-05-15,2851
2016-05-14,6731
2016-05-13,10921
2016-05-12,4736
2016-05-11,7912
2016-05-10,10151
2016-05-09,9970
2016-05-08,1315
2016-05-07,20077
2016-05-06,15700
2016-05-05,3032
2016-05-04,17613
2016-05-03,7601
2016-05-02,8314
2016-05-01,631
2016-04-30,5406
2016-04-29,6427
2016-04-28,8967
2016-04-27,6896
2016-04-26,3824
2016-04-25,6625
2016-04-24,10573
2016-04-23,3890
2016-04-22,1401
2016-04-21,7234
2016-04-20,7462
2016-04-19,8783
2016-04-18,5528
2016-04-17,9430
2016-04-16,9725
2016-04-15,11129
2016-04-14,8248
2016-04-13,5117
2016-04-12,4131
2016-04-11,6157
2016-04-10,538
2016-04-09,6671
2016-04-08,5349
2016-04-07,6370
2016-04-06,8457
2016-04-05,6343
2016-04-04,9021
2016-04-03,5988
2016-04-02,7813
2016-04-01,8920
2016-03-31,1632
2016-03-30,6583
2016-03-29,2196
2016-03-28,2228
2016-03-27,798
2016-03-26,14209
2016-03-25,4840
2016-03-24,10601
2016-03-23,6430
2016-03-22,4407
2016-03-21,4328
2016-03-20,212
2016-03-19,5010
2016-03-18,4599
2016-03-17,3153
2016-03-16,6938
